Tiempo (s),Voltaje (V)
-2.034196149999999736e-06,-2.559410399999999947e-03
-2.034096149999999940e-06,2.290043600000000058e-03
-2.033996149999999721e-06,-4.022870799999999844e-03
-2.033896149999999925e-06,7.735112000000000151e-04
-2.033796149999999706e-06,1.970284799999999937e-03
-2.033696149999999910e-06,2.994574399999999983e-03
-2.033596149999999691e-06,7.987204000000000786e-04
-2.033496149999999895e-06,-3.209542399999999827e-03
-2.033396149999999676e-06,3.282489999999999887e-03
-2.033296149999999880e-06,-3.715171999999999876e-04
-2.033196150000000085e-06,1.045505200000000027e-03
-2.033096149999999865e-06,2.401376000000000096e-04
-2.032996149999999646e-06,-8.544723999999999202e-04
-2.032896149999999850e-06,5.200923999999999131e-04
-2.032796150000000055e-06,-2.136161200000000204e-03
-2.032696149999999835e-06,1.459347999999999093e-04
-2.032596149999999616e-06,1.162263599999999956e-03
-2.032496149999999820e-06,-2.308645199999999863e-03
-2.032396150000000025e-06,2.150729599999999866e-03
-2.032296149999999805e-06,-6.461648000000000175e-04
-2.032196149999999586e-06,-7.669035999999999735e-04
-2.032096149999999790e-06,-8.305899999999999742e-04
-2.031996149999999994e-06,-2.341815200000000197e-03
-2.031896149999999775e-06,-1.923873199999999841e-03
-2.031796149999999979e-06,-1.318852400000000051e-03
-2.031696149999999760e-06,3.106025599999999876e-03
-2.031596149999999964e-06,-2.747815999999999714e-03
-2.031496149999999745e-06,1.068060800000000072e-03
-2.031396149999999949e-06,-1.352022399999999952e-03
-2.031296149999999730e-06,2.109598800000000128e-03
-2.031196149999999934e-06,-2.152082799999999879e-03
-2.031096149999999715e-06,1.001720800000000054e-03
-2.030996149999999919e-06,-2.848652799999999968e-03
-2.030896149999999700e-06,2.414643999999999103e-04
-2.030796149999999904e-06,-6.076875999999999719e-04
-2.030696149999999685e-06,1.036217600000000072e-03
-2.030596149999999889e-06,3.315679999999995332e-05
-2.030496150000000094e-06,-4.330688400000000209e-03
-2.030396149999999874e-06,-7.589427999999999192e-04
-2.030296149999999655e-06,-1.232610400000000005e-03
-2.030196149999999859e-06,-3.042365599999999771e-03
-2.030096150000000063e-06,-2.176084000000000221e-04
-2.029996149999999844e-06,1.523153200000000032e-03
-2.029896149999999625e-06,1.850872799999999773e-03
-2.029796149999999829e-06,1.517845999999999996e-03
-2.029696150000000033e-06,-1.586865999999999928e-03
-2.029596149999999814e-06,3.860855999999999208e-04
-2.029496149999999595e-06,1.285656000000000038e-03
-2.029396149999999799e-06,-2.853960000000000004e-03
-2.029296150000000003e-06,2.247585999999999768e-03
-2.029196149999999784e-06,-6.037072000000000532e-04
-2.029096149999999988e-06,3.679203199999999448e-03
-2.028996149999999769e-06,3.728175999999999387e-04
-2.028896149999999973e-06,1.685022799999999835e-03
-2.028796149999999754e-06,-4.431644000000000425e-04
-2.028696149999999958e-06,-3.902131999999999996e-03
-2.028596149999999739e-06,2.098984400000000056e-03
-2.028496149999999943e-06,-3.059613999999999997e-03
-2.028396149999999724e-06,1.182165599999999983e-03
-2.028296149999999928e-06,4.135622399999999525e-03
-2.028196149999999709e-06,5.744911999999999588e-04
-2.028096149999999913e-06,-8.093612000000000462e-04
-2.027996149999999694e-06,-7.589427999999999192e-04
-2.027896149999999898e-06,2.223703599999999822e-03
-2.027796150000000102e-06,3.846399999999998952e-05
-2.027696149999999883e-06,2.023356799999999865e-03
-2.027596149999999664e-06,2.469161599999999870e-03
-2.027496149999999868e-06,1.064080399999999937e-03
-2.027396150000000072e-06,-4.738016000000000276e-03
-2.027296149999999853e-06,2.388226800000000077e-03
-2.027196149999999634e-06,-3.286496799999999701e-03
-2.027096149999999838e-06,3.489351999999999927e-04
-2.026996150000000042e-06,2.336481599999999832e-03
-2.026896149999999823e-06,-5.811516000000000078e-04
-2.026796149999999604e-06,-2.521052000000000405e-04
-2.026696149999999808e-06,9.566095999999999627e-04
-2.026596150000000012e-06,-1.191479600000000050e-03
-2.026496149999999793e-06,-2.126873599999999816e-03
-2.026396149999999997e-06,-1.472761200000000017e-03
-2.026296149999999778e-06,-4.318747200000000452e-03
-2.026196149999999982e-06,6.632679999999996270e-05
-2.026096149999999763e-06,-3.331607999999999792e-03
-2.025996149999999967e-06,-3.423276000000000053e-04
-2.025896149999999748e-06,2.677469200000000098e-03
-2.025796149999999952e-06,1.158283200000000037e-03
-2.025696149999999733e-06,4.404843999999999665e-04
-2.025596149999999937e-06,2.158690400000000138e-03
-2.025496149999999718e-06,-4.617396000000000065e-04
-2.025396149999999922e-06,-1.358656399999999889e-03
-2.025296149999999703e-06,1.183492399999999884e-03
-2.025196149999999907e-06,-1.340200000000000484e-04
-2.025096149999999688e-06,-1.176884800000000059e-03
-2.024996149999999892e-06,1.119805999999999883e-03
-2.024896149999999673e-06,-1.114644000000000030e-04
-2.024796149999999877e-06,2.278102399999999868e-03
-2.024696150000000081e-06,2.109479999999999190e-04
-2.024596149999999862e-06,-1.463473599999999845e-03
-2.024496149999999643e-06,-9.738844000000000840e-04
-2.024396149999999847e-06,1.160936800000000055e-03
-2.024296150000000051e-06,3.269222000000000013e-03
-2.024196149999999832e-06,6.885960000000000865e-04
-2.024096149999999613e-06,2.327193999999999877e-03
-2.023996149999999817e-06,-5.264755600000000507e-03
-2.023896150000000021e-06,-4.484716000000000245e-04
-2.023796149999999802e-06,1.637257999999999943e-03
-2.023696149999999583e-06,-7.947664000000000551e-04
-2.023596149999999787e-06,-1.074721199999999904e-03
-2.023496149999999991e-06,1.175531600000000046e-03
-2.023396149999999772e-06,3.913927999999999570e-04
-2.023296149999999976e-06,-1.342734799999999997e-03
-2.023196149999999757e-06,-4.020336000000000330e-04
-2.023096149999999961e-06,7.138051999999999331e-04
-2.022996149999999742e-06,8.942500000000000795e-04
-2.022896149999999946e-06,-3.516152000000000145e-04
-2.022796149999999727e-06,-1.645364000000000125e-04
-2.022696149999999931e-06,2.422723600000000095e-03
-2.022596149999999712e-06,-9.898059999999999758e-04
-2.022496149999999916e-06,1.791047999999999187e-04
-2.022396149999999697e-06,-1.026956400000000012e-03
-2.022296149999999901e-06,5.015172000000000033e-04
-2.022196149999999682e-06,4.444647999999999937e-04
-2.022096149999999886e-06,3.233398399999999877e-03
-2.021996150000000090e-06,7.920863999999999249e-04
-2.021896149999999871e-06,1.216662400000000002e-03
-2.021796149999999652e-06,9.619167999999999989e-04
-2.021696149999999856e-06,1.382512399999999940e-03
-2.021596150000000060e-06,2.449259599999999842e-03
-2.021496149999999841e-06,1.179511999999999965e-03
-2.021396149999999622e-06,-2.693536000000000498e-04
-2.021296149999999826e-06,9.020919999999996294e-05
-2.021196150000000030e-06,-7.058707999999999910e-04
-2.021096149999999811e-06,-6.050339999999999538e-04
-2.020996149999999592e-06,-1.432957199999999962e-03
-2.020896149999999796e-06,1.731460800000000043e-03
-2.020796150000000000e-06,-1.208728000000000059e-03
-2.020696149999999781e-06,2.930887999999999983e-03
-2.020596149999999985e-06,-9.221392000000000564e-04
-2.020496149999999766e-06,-1.909278399999999850e-03
-2.020396149999999970e-06,-6.753543999999999997e-04
-2.020296149999999751e-06,6.952300000000000233e-04
-2.020196149999999955e-06,-5.161383999999999981e-04
-2.020096149999999736e-06,1.366590800000000048e-03
-2.019996149999999940e-06,-6.859687999999999636e-04
-2.019896149999999721e-06,-2.945628000000000048e-04
-2.019796149999999925e-06,-4.086676000000000241e-04
-2.019696149999999706e-06,5.320335999999998861e-04
-2.019596149999999910e-06,-2.547469199999999757e-03
-2.019496149999999691e-06,-2.056672000000000220e-04
-2.019396149999999895e-06,1.844238800000000053e-03
-2.019296150000000099e-06,1.203394399999999911e-03
-2.019196149999999880e-06,-9.937863999999998945e-04
-2.019096149999999661e-06,-2.003600000000000129e-04
-2.018996149999999865e-06,-9.553091999999999574e-04
-2.018896150000000069e-06,1.042851600000000009e-03
-2.018796149999999850e-06,1.386492799999999859e-03
-2.018696149999999631e-06,1.037544399999999973e-03
-2.018596149999999835e-06,2.917639999999998039e-05
-2.018496150000000039e-06,1.090616399999999901e-03
-2.018396149999999820e-06,2.234317999999999894e-03
-2.018296149999999600e-06,-1.870801199999999912e-03
-2.018196149999999805e-06,-1.486148000000000395e-04
-2.018096150000000009e-06,-9.035639999999999297e-04
-2.017996149999999790e-06,5.280531999999999674e-04
-2.017896149999999994e-06,-5.360404000000000254e-04
-2.017796149999999775e-06,4.400982399999999600e-03
-2.017696149999999979e-06,-6.236091999999999720e-04
-2.017596149999999760e-06,-5.775573600000000196e-03
-2.017496149999999964e-06,-1.239244399999999942e-03
-2.017396149999999745e-06,1.334747600000000048e-03
-2.017296149999999949e-06,9.791652000000000081e-04
-2.017196149999999730e-06,1.138381200000000010e-03
-2.017096149999999934e-06,3.623477599999999719e-03
-2.016996149999999715e-06,-4.153016000000000151e-04
-2.016896149999999919e-06,-3.700458399999999922e-03
-2.016796149999999700e-06,1.463447199999999950e-03
-2.016696149999999904e-06,2.838012000000000000e-03
-2.016596149999999685e-06,2.680003999999999828e-04
-2.016496149999999889e-06,-3.058287199999999879e-03
-2.016396149999999669e-06,2.719808000000000100e-04
-2.016296149999999874e-06,2.673488799999999745e-03
-2.016196150000000078e-06,-6.502640000000001154e-05
-2.016096149999999859e-06,1.467427599999999869e-03
-2.015996149999999639e-06,1.581532399999999779e-03
-2.015896149999999844e-06,-6.859687999999999636e-04
-2.015796150000000048e-06,-1.252512400000000033e-03
-2.015696149999999829e-06,1.182165599999999983e-03
-2.015596149999999609e-06,-4.601355599999999886e-03
-2.015496149999999814e-06,6.101959999999998071e-05
-2.015396150000000018e-06,-4.219356000000000061e-04
-2.015296149999999799e-06,4.073262799999999642e-03
-2.015196149999999579e-06,-5.294063999999999801e-04
-2.015096149999999784e-06,-3.478882799999999820e-03
-2.014996149999999988e-06,5.731643999999998414e-04
-2.014896149999999769e-06,1.167451999999999271e-04
-2.014796149999999973e-06,2.868528400000000100e-03
-2.014696149999999754e-06,3.405882399999999970e-03
-2.014596149999999958e-06,9.207860000000000437e-04
-2.014496149999999739e-06,1.121132800000000001e-03
-2.014396149999999943e-06,-1.605441199999999837e-03
-2.014296149999999723e-06,1.780552400000000052e-03
-2.014196149999999928e-06,1.174204799999999929e-03
-2.014096149999999708e-06,-6.289164000000000082e-04
-2.013996149999999913e-06,2.640199999999999557e-04
-2.013896149999999693e-06,-6.567791999999999814e-04
-2.013796149999999898e-06,-5.731907999999999535e-04
-2.013696149999999678e-06,1.192799999999997118e-05
-2.013596149999999883e-06,-4.922560000000000520e-04
-2.013496150000000087e-06,-7.696760000000003876e-05
-2.013396149999999868e-06,-1.018995599999999958e-03
-2.013296149999999648e-06,-4.391840000000000153e-04
-2.013196149999999853e-06,3.136541999999999976e-03
-2.013096150000000057e-06,-1.497970399999999863e-03
-2.012996149999999838e-06,1.728807199999999808e-03
-2.012896149999999618e-06,-2.214442400000000196e-03
-2.012796149999999823e-06,-3.981720000000005645e-05
-2.012696150000000027e-06,1.937114800000000036e-03
-2.012596149999999808e-06,-1.925199999999999958e-03
-2.012496149999999588e-06,-2.964084399999999779e-03
-2.012396149999999792e-06,1.592146799999999852e-03
-2.012296149999999997e-06,5.811251999999998957e-04
-2.012196149999999777e-06,4.144909999999999047e-03
-2.012096149999999982e-06,-2.313952399999999899e-03
-2.011996149999999762e-06,-1.476741599999999936e-03
-2.011896149999999967e-06,3.063568000000000020e-03
-2.011796149999999747e-06,1.919866399999999810e-03
-2.011696149999999952e-06,6.766547999999998966e-04
-2.011596149999999732e-06,2.942829199999999739e-03
-2.011496149999999937e-06,-4.293538000000000389e-03
-2.011396149999999717e-06,-9.699039999999999485e-04
-2.011296149999999922e-06,6.912495999999998877e-04
-2.011196149999999702e-06,4.643667999999999125e-04
-2.011096149999999907e-06,-5.121579999999999709e-04
-2.010996149999999687e-06,-1.093296400000000031e-03
-2.010896149999999892e-06,3.693797999999999439e-03
-2.010796150000000096e-06,-1.559003199999999846e-03
-2.010696149999999877e-06,6.899227999999999871e-04
-2.010596149999999657e-06,-2.552776399999999793e-03
-2.010496149999999862e-06,2.145422399999999830e-03
-2.010396150000000066e-06,3.031724799999999803e-03
-2.010296149999999846e-06,-1.704951199999999974e-03
-2.010196149999999627e-06,2.743809199999999900e-03
-2.010096149999999831e-06,1.471408000000000004e-03
-2.009996150000000036e-06,4.171445999999999661e-03
-2.009896149999999816e-06,-6.355504000000000535e-04
-2.009796149999999597e-06,1.264427199999999894e-03
-2.009696149999999801e-06,-3.344875999999999665e-03
-2.009596150000000006e-06,-1.991539999999999977e-03
-2.009496149999999786e-06,3.034378400000000038e-03
-2.009396149999999991e-06,-2.352429599999999836e-03
-2.009296149999999771e-06,5.453015999999999766e-04
-2.009196149999999976e-06,-9.354071999999999300e-04
-2.009096149999999756e-06,1.455486399999999896e-03
-2.008996149999999961e-06,2.852487999999999920e-04
-2.008896149999999741e-06,2.600514799999999790e-03
-2.008796149999999946e-06,9.804919999999999088e-04
-2.008696149999999726e-06,-1.610748399999999874e-03
-2.008596149999999931e-06,3.945889999999999641e-03
-2.008496149999999711e-06,-6.594327999999999995e-04
-2.008396149999999915e-06,-2.503684799999999783e-03
-2.008296149999999696e-06,-2.604521600000000037e-03
-2.008196149999999900e-06,-2.333854399999999926e-03
-2.008096150000000105e-06,-6.819884000000000449e-04
-2.007996149999999885e-06,-9.990935999999999307e-04
-2.007896149999999666e-06,-1.171577600000000023e-03
-2.007796149999999870e-06,-5.441200000000004757e-05
-2.007696150000000075e-06,-2.734547999999999840e-03
-2.007596149999999855e-06,-2.486436399999999991e-03
-2.007496149999999636e-06,-1.406540000000000394e-04
-2.007396149999999840e-06,9.619167999999999989e-04
-2.007296150000000045e-06,2.652279999999996229e-05
-2.007196149999999825e-06,-3.155143599999999781e-03
-2.007096149999999606e-06,1.479368800000000058e-03
-2.006996149999999810e-06,3.638072399999999710e-03
-2.006896150000000015e-06,6.328703999999999233e-04
-2.006796149999999795e-06,2.799415999999999558e-04
-2.006696150000000000e-06,6.104593599999999509e-03
-2.006596149999999780e-06,-1.259146399999999969e-03
-2.006496149999999985e-06,-2.011442000000000004e-03
-2.006396149999999765e-06,7.416680000000000147e-04
-2.006296149999999969e-06,2.028663999999999901e-03
-2.006196149999999750e-06,-2.514299199999999856e-03
-2.006096149999999954e-06,-3.062267599999999798e-03
-2.005996149999999735e-06,3.209515999999999931e-03
-2.005896149999999939e-06,1.754016399999999871e-03
-2.005796149999999720e-06,-1.256492799999999951e-03
-2.005696149999999924e-06,1.731460800000000043e-03
-2.005596149999999705e-06,-2.335300000000000223e-04
-2.005496149999999909e-06,-4.338768000000000334e-04
-2.005396149999999690e-06,-1.046858400000000040e-03
-2.005296149999999894e-06,2.137461599999999993e-03
-2.005196149999999675e-06,-2.270167999999999926e-03
-2.005096149999999879e-06,-9.446947999999998850e-04
-2.004996150000000084e-06,4.152751999999999030e-04
-2.004896149999999864e-06,-2.539508399999999919e-03
-2.004796149999999645e-06,2.389553599999999760e-03
-2.004696149999999849e-06,2.784959999999997134e-05
-2.004596150000000054e-06,-3.436544000000000144e-04
-2.004496149999999834e-06,1.531113999999999869e-03
-2.004396149999999615e-06,-1.827016799999999939e-03
-2.004296149999999819e-06,3.050319999999998944e-05
-2.004196150000000023e-06,1.162263599999999956e-03
-2.004096149999999804e-06,-1.771291199999999993e-03
-2.003996149999999585e-06,5.426479999999999585e-04
-2.003896149999999789e-06,3.315679999999995332e-05
-2.003796149999999993e-06,3.223991999999999201e-04
-2.003696149999999774e-06,-9.023560000000002083e-05
-2.003596149999999978e-06,8.716944000000000341e-04
-2.003496149999999759e-06,-1.706277999999999875e-03
-2.003396149999999963e-06,2.526213999999999717e-03
-2.003296149999999744e-06,1.288309600000000056e-03
-2.003196149999999948e-06,-2.083208000000000130e-04
-2.003096149999999729e-06,-1.387845999999999871e-03
-2.002996149999999933e-06,5.305879999999998063e-05
-2.002896149999999714e-06,6.101959999999998071e-05
-2.002796149999999918e-06,3.608763999999999657e-04
-2.002696149999999699e-06,8.836356000000000072e-04
-2.002596149999999903e-06,3.643379600000000180e-03
-2.002496149999999684e-06,9.684320000000000818e-05
-2.002396149999999888e-06,4.722067999999999405e-03
-2.002296150000000092e-06,9.418959999999999009e-05
-2.002196149999999873e-06,-9.208123999999999389e-04
-2.002096149999999654e-06,-1.086662399999999877e-03
-2.001996149999999858e-06,-3.481536399999999622e-03
-2.001896150000000062e-06,2.113579200000000047e-03
-2.001796149999999843e-06,1.547035599999999978e-03
-2.001696149999999624e-06,-1.143714799999999941e-03
-2.001596149999999828e-06,1.800454400000000080e-03
